"","pollster","date","start","end","respondents","party","percent","votes","state"
"10589","fgw",2019-11-08,2019-11-05,2019-11-07,1264,"fdp",7,88.48,"fed"
"10590","fgw",2019-11-08,2019-11-05,2019-11-07,1264,"left",10,126.4,"fed"
"10591","fgw",2019-11-08,2019-11-05,2019-11-07,1264,"afd",14,176.96,"fed"
"10592","fgw",2019-11-08,2019-11-05,2019-11-07,1264,"others",6,75.84,"fed"
"10593","fgw",2019-10-18,2019-10-15,2019-10-17,1226,"cdu",29,355.54,"fed"
"10594","fgw",2019-10-18,2019-10-15,2019-10-17,1226,"spd",14,171.64,"fed"
"10595","fgw",2019-10-18,2019-10-15,2019-10-17,1226,"greens",24,294.24,"fed"
"10596","fgw",2019-10-18,2019-10-15,2019-10-17,1226,"fdp",6,73.56,"fed"
"10597","fgw",2019-10-18,2019-10-15,2019-10-17,1226,"left",8,98.08,"fed"
"10598","fgw",2019-10-18,2019-10-15,2019-10-17,1226,"afd",13,159.38,"fed"
"10599","fgw",2019-10-18,2019-10-15,2019-10-17,1226,"others",6,73.56,"fed"
"10600","fgw",2019-09-27,2019-09-24,2019-09-26,1325,"cdu",27,357.75,"fed"
"10601","fgw",2019-09-27,2019-09-24,2019-09-26,1325,"spd",13,172.25,"fed"
"10602","fgw",2019-09-27,2019-09-24,2019-09-26,1325,"greens",27,357.75,"fed"
"10603","fgw",2019-09-27,2019-09-24,2019-09-26,1325,"fdp",6,79.5,"fed"
"10604","fgw",2019-09-27,2019-09-24,2019-09-26,1325,"left",7,92.75,"fed"
"10605","fgw",2019-09-27,2019-09-24,2019-09-26,1325,"afd",14,185.5,"fed"
"10606","fgw",2019-09-27,2019-09-24,2019-09-26,1325,"others",6,79.5,"fed"
"10607","fgw",2019-09-05,2019-09-02,2019-09-04,1270,"cdu",28,355.6,"fed"
"10608","fgw",2019-09-05,2019-09-02,2019-09-04,1270,"spd",15,190.5,"fed"
"10609","fgw",2019-09-05,2019-09-02,2019-09-04,1270,"greens",24,304.8,"fed"
"10610","fgw",2019-09-05,2019-09-02,2019-09-04,1270,"fdp",6,76.2,"fed"
"10611","fgw",2019-09-05,2019-09-02,2019-09-04,1270,"left",7,88.9,"fed"
"10612","fgw",2019-09-05,2019-09-02,2019-09-04,1270,"afd",13,165.1,"fed"
"10613","fgw",2019-09-05,2019-09-02,2019-09-04,1270,"others",7,88.9,"fed"
"10614","fgw",2019-08-09,2019-08-06,2019-08-08,1307,"cdu",28,365.96,"fed"
"10615","fgw",2019-08-09,2019-08-06,2019-08-08,1307,"spd",13,169.91,"fed"
"10616","fgw",2019-08-09,2019-08-06,2019-08-08,1307,"greens",25,326.75,"fed"
"10617","fgw",2019-08-09,2019-08-06,2019-08-08,1307,"fdp",7,91.49,"fed"
"10618","fgw",2019-08-09,2019-08-06,2019-08-08,1307,"left",7,91.49,"fed"
"10619","fgw",2019-08-09,2019-08-06,2019-08-08,1307,"afd",13,169.91,"fed"
"10620","fgw",2019-08-09,2019-08-06,2019-08-08,1307,"others",7,91.49,"fed"
"10621","fgw",2019-07-19,2019-07-16,2019-07-18,1290,"cdu",28,361.2,"fed"
"10622","fgw",2019-07-19,2019-07-16,2019-07-18,1290,"spd",13,167.7,"fed"
"10623","fgw",2019-07-19,2019-07-16,2019-07-18,1290,"greens",25,322.5,"fed"
"10624","fgw",2019-07-19,2019-07-16,2019-07-18,1290,"fdp",8,103.2,"fed"
"10625","fgw",2019-07-19,2019-07-16,2019-07-18,1290,"left",8,103.2,"fed"
"10626","fgw",2019-07-19,2019-07-16,2019-07-18,1290,"afd",12,154.8,"fed"
"10627","fgw",2019-07-19,2019-07-16,2019-07-18,1290,"others",6,77.4,"fed"
"10628","fgw",2019-06-21,2019-06-17,2019-06-19,1291,"cdu",27,348.57,"fed"
"10629","fgw",2019-06-21,2019-06-17,2019-06-19,1291,"spd",14,180.74,"fed"
"10630","fgw",2019-06-21,2019-06-17,2019-06-19,1291,"greens",26,335.66,"fed"
"10631","fgw",2019-06-21,2019-06-17,2019-06-19,1291,"fdp",7,90.37,"fed"
"10632","fgw",2019-06-21,2019-06-17,2019-06-19,1291,"left",7,90.37,"fed"
"10633","fgw",2019-06-21,2019-06-17,2019-06-19,1291,"afd",13,167.83,"fed"
"10634","fgw",2019-06-21,2019-06-17,2019-06-19,1291,"others",6,77.46,"fed"
"10635","fgw",2019-06-06,2019-06-03,2019-06-05,1297,"cdu",27,350.19,"fed"
"10636","fgw",2019-06-06,2019-06-03,2019-06-05,1297,"spd",13,168.61,"fed"
"10637","fgw",2019-06-06,2019-06-03,2019-06-05,1297,"greens",26,337.22,"fed"
"10638","fgw",2019-06-06,2019-06-03,2019-06-05,1297,"fdp",7,90.79,"fed"
"10639","fgw",2019-06-06,2019-06-03,2019-06-05,1297,"left",7,90.79,"fed"
"10640","fgw",2019-06-06,2019-06-03,2019-06-05,1297,"afd",13,168.61,"fed"
"10641","fgw",2019-06-06,2019-06-03,2019-06-05,1297,"others",7,90.79,"fed"
"10642","fgw",2019-05-10,2019-05-07,2019-05-09,1357,"cdu",30,407.1,"fed"
"10643","fgw",2019-05-10,2019-05-07,2019-05-09,1357,"spd",16,217.12,"fed"
"10644","fgw",2019-05-10,2019-05-07,2019-05-09,1357,"greens",20,271.4,"fed"
"10645","fgw",2019-05-10,2019-05-07,2019-05-09,1357,"fdp",7,94.99,"fed"
"10646","fgw",2019-05-10,2019-05-07,2019-05-09,1357,"left",8,108.56,"fed"
"10647","fgw",2019-05-10,2019-05-07,2019-05-09,1357,"afd",14,189.98,"fed"
"10648","fgw",2019-05-10,2019-05-07,2019-05-09,1357,"others",5,67.85,"fed"
"10649","fgw",2019-04-12,2019-04-09,2019-04-11,1282,"cdu",28,358.96,"fed"
"10650","fgw",2019-04-12,2019-04-09,2019-04-11,1282,"spd",17,217.94,"fed"
"10651","fgw",2019-04-12,2019-04-09,2019-04-11,1282,"greens",20,256.4,"fed"
"10652","fgw",2019-04-12,2019-04-09,2019-04-11,1282,"fdp",8,102.56,"fed"
"10653","fgw",2019-04-12,2019-04-09,2019-04-11,1282,"left",9,115.38,"fed"
"10654","fgw",2019-04-12,2019-04-09,2019-04-11,1282,"afd",13,166.66,"fed"
"10655","fgw",2019-04-12,2019-04-09,2019-04-11,1282,"others",5,64.1,"fed"
"10656","fgw",2019-03-28,2019-03-25,2019-03-27,1325,"cdu",30,397.5,"fed"
"10657","fgw",2019-03-28,2019-03-25,2019-03-27,1325,"spd",15,198.75,"fed"
"10658","fgw",2019-03-28,2019-03-25,2019-03-27,1325,"greens",19,251.75,"fed"
"10659","fgw",2019-03-28,2019-03-25,2019-03-27,1325,"fdp",9,119.25,"fed"
"10660","fgw",2019-03-28,2019-03-25,2019-03-27,1325,"left",9,119.25,"fed"
"10661","fgw",2019-03-28,2019-03-25,2019-03-27,1325,"afd",13,172.25,"fed"
"10662","fgw",2019-03-28,2019-03-25,2019-03-27,1325,"others",5,66.25,"fed"
"10663","fgw",2019-03-15,2019-03-12,2019-03-14,1290,"cdu",31,399.9,"fed"
"10664","fgw",2019-03-15,2019-03-12,2019-03-14,1290,"spd",16,206.4,"fed"
"10665","fgw",2019-03-15,2019-03-12,2019-03-14,1290,"greens",19,245.1,"fed"
"10666","fgw",2019-03-15,2019-03-12,2019-03-14,1290,"fdp",8,103.2,"fed"
"10667","fgw",2019-03-15,2019-03-12,2019-03-14,1290,"left",8,103.2,"fed"
"10668","fgw",2019-03-15,2019-03-12,2019-03-14,1290,"afd",12,154.8,"fed"
"10669","fgw",2019-03-15,2019-03-12,2019-03-14,1290,"others",6,77.4,"fed"
"10670","fgw",2019-02-22,2019-02-19,2019-02-21,1266,"cdu",31,392.46,"fed"
"10671","fgw",2019-02-22,2019-02-19,2019-02-21,1266,"spd",15,189.9,"fed"
"10672","fgw",2019-02-22,2019-02-19,2019-02-21,1266,"greens",20,253.2,"fed"
"10673","fgw",2019-02-22,2019-02-19,2019-02-21,1266,"fdp",7,88.62,"fed"
"10674","fgw",2019-02-22,2019-02-19,2019-02-21,1266,"left",9,113.94,"fed"
"10675","fgw",2019-02-22,2019-02-19,2019-02-21,1266,"afd",13,164.58,"fed"
"10676","fgw",2019-02-22,2019-02-19,2019-02-21,1266,"others",5,63.3,"fed"
"10677","fgw",2019-02-08,2019-02-05,2019-02-07,1350,"cdu",30,405,"fed"
"10678","fgw",2019-02-08,2019-02-05,2019-02-07,1350,"spd",16,216,"fed"
"10679","fgw",2019-02-08,2019-02-05,2019-02-07,1350,"greens",20,270,"fed"
"10680","fgw",2019-02-08,2019-02-05,2019-02-07,1350,"fdp",8,108,"fed"
"10681","fgw",2019-02-08,2019-02-05,2019-02-07,1350,"left",9,121.5,"fed"
"10682","fgw",2019-02-08,2019-02-05,2019-02-07,1350,"afd",12,162,"fed"
"10683","fgw",2019-02-08,2019-02-05,2019-02-07,1350,"others",5,67.5,"fed"
"10684","fgw",2019-01-25,2019-01-22,2019-01-24,1285,"cdu",31,398.35,"fed"
"10685","fgw",2019-01-25,2019-01-22,2019-01-24,1285,"spd",14,179.9,"fed"
"10686","fgw",2019-01-25,2019-01-22,2019-01-24,1285,"greens",20,257,"fed"
"10687","fgw",2019-01-25,2019-01-22,2019-01-24,1285,"fdp",8,102.8,"fed"
"10688","fgw",2019-01-25,2019-01-22,2019-01-24,1285,"left",9,115.65,"fed"
"10689","fgw",2019-01-25,2019-01-22,2019-01-24,1285,"afd",13,167.05,"fed"
"10690","fgw",2019-01-25,2019-01-22,2019-01-24,1285,"others",5,64.25,"fed"
"10691","fgw",2019-01-11,2019-01-08,2019-01-10,1267,"cdu",29,367.43,"fed"
"10692","fgw",2019-01-11,2019-01-08,2019-01-10,1267,"spd",14,177.38,"fed"
"10693","fgw",2019-01-11,2019-01-08,2019-01-10,1267,"greens",21,266.07,"fed"
"10694","fgw",2019-01-11,2019-01-08,2019-01-10,1267,"fdp",8,101.36,"fed"
"10695","fgw",2019-01-11,2019-01-08,2019-01-10,1267,"left",9,114.03,"fed"
"10696","fgw",2019-01-11,2019-01-08,2019-01-10,1267,"afd",14,177.38,"fed"
"10697","fgw",2019-01-11,2019-01-08,2019-01-10,1267,"others",5,63.35,"fed"
"10698","fgw",2018-12-14,2018-12-11,2018-12-13,1268,"cdu",30,380.4,"fed"
"10699","fgw",2018-12-14,2018-12-11,2018-12-13,1268,"spd",15,190.2,"fed"
"10700","fgw",2018-12-14,2018-12-11,2018-12-13,1268,"greens",19,240.92,"fed"
"10701","fgw",2018-12-14,2018-12-11,2018-12-13,1268,"fdp",7,88.76,"fed"
"10702","fgw",2018-12-14,2018-12-11,2018-12-13,1268,"left",9,114.12,"fed"
"10703","fgw",2018-12-14,2018-12-11,2018-12-13,1268,"afd",15,190.2,"fed"
"10704","fgw",2018-12-14,2018-12-11,2018-12-13,1268,"others",5,63.4,"fed"
"10705","fgw",2018-11-23,2018-11-20,2018-11-22,1336,"cdu",27,360.72,"fed"
"10706","fgw",2018-11-23,2018-11-20,2018-11-22,1336,"spd",14,187.04,"fed"
"10707","fgw",2018-11-23,2018-11-20,2018-11-22,1336,"greens",22,293.92,"fed"
"10708","fgw",2018-11-23,2018-11-20,2018-11-22,1336,"fdp",8,106.88,"fed"
"10709","fgw",2018-11-23,2018-11-20,2018-11-22,1336,"left",9,120.24,"fed"
"10710","fgw",2018-11-23,2018-11-20,2018-11-22,1336,"afd",16,213.76,"fed"
"10711","fgw",2018-11-23,2018-11-20,2018-11-22,1336,"others",4,53.44,"fed"
"10712","fgw",2018-11-09,2018-11-06,2018-11-08,1200,"cdu",27,324,"fed"
"10713","fgw",2018-11-09,2018-11-06,2018-11-08,1200,"spd",14,168,"fed"
"10714","fgw",2018-11-09,2018-11-06,2018-11-08,1200,"greens",22,264,"fed"
"10715","fgw",2018-11-09,2018-11-06,2018-11-08,1200,"fdp",9,108,"fed"
"10716","fgw",2018-11-09,2018-11-06,2018-11-08,1200,"left",9,108,"fed"
"10717","fgw",2018-11-09,2018-11-06,2018-11-08,1200,"afd",14,168,"fed"
"10718","fgw",2018-11-09,2018-11-06,2018-11-08,1200,"others",5,60,"fed"
"10719","fgw",2018-10-19,2018-10-16,2018-10-18,1117,"cdu",27,301.59,"fed"
"10720","fgw",2018-10-19,2018-10-16,2018-10-18,1117,"spd",14,156.38,"fed"
"10721","fgw",2018-10-19,2018-10-16,2018-10-18,1117,"greens",20,223.4,"fed"
"10722","fgw",2018-10-19,2018-10-16,2018-10-18,1117,"fdp",8,89.36,"fed"
"10723","fgw",2018-10-19,2018-10-16,2018-10-18,1117,"left",10,111.7,"fed"
"10724","fgw",2018-10-19,2018-10-16,2018-10-18,1117,"afd",16,178.72,"fed"
"10725","fgw",2018-10-19,2018-10-16,2018-10-18,1117,"others",5,55.85,"fed"
"10726","fgw",2018-09-28,2018-09-25,2018-09-27,1260,"cdu",28,352.8,"fed"
"10727","fgw",2018-09-28,2018-09-25,2018-09-27,1260,"spd",17,214.2,"fed"
"10728","fgw",2018-09-28,2018-09-25,2018-09-27,1260,"greens",17,214.2,"fed"
"10729","fgw",2018-09-28,2018-09-25,2018-09-27,1260,"fdp",8,100.8,"fed"
"10730","fgw",2018-09-28,2018-09-25,2018-09-27,1260,"left",10,126,"fed"
"10731","fgw",2018-09-28,2018-09-25,2018-09-27,1260,"afd",16,201.6,"fed"
"10732","fgw",2018-09-28,2018-09-25,2018-09-27,1260,"others",4,50.4,"fed"
"10733","fgw",2018-09-14,2018-09-11,2018-09-13,1339,"cdu",30,401.7,"fed"
"10734","fgw",2018-09-14,2018-09-11,2018-09-13,1339,"spd",20,267.8,"fed"
"10735","fgw",2018-09-14,2018-09-11,2018-09-13,1339,"greens",16,214.24,"fed"
"10736","fgw",2018-09-14,2018-09-11,2018-09-13,1339,"fdp",7,93.73,"fed"
"10737","fgw",2018-09-14,2018-09-11,2018-09-13,1339,"left",8,107.12,"fed"
"10738","fgw",2018-09-14,2018-09-11,2018-09-13,1339,"afd",15,200.85,"fed"
"10739","fgw",2018-09-14,2018-09-11,2018-09-13,1339,"others",4,53.56,"fed"
"10740","fgw",2018-08-31,2018-08-28,2018-08-30,1216,"cdu",31,376.96,"fed"
"10741","fgw",2018-08-31,2018-08-28,2018-08-30,1216,"spd",18,218.88,"fed"
"10742","fgw",2018-08-31,2018-08-28,2018-08-30,1216,"greens",14,170.24,"fed"
"10743","fgw",2018-08-31,2018-08-28,2018-08-30,1216,"fdp",8,97.28,"fed"
"10744","fgw",2018-08-31,2018-08-28,2018-08-30,1216,"left",8,97.28,"fed"
"10745","fgw",2018-08-31,2018-08-28,2018-08-30,1216,"afd",17,206.72,"fed"
"10746","fgw",2018-08-31,2018-08-28,2018-08-30,1216,"others",4,48.64,"fed"
"10747","fgw",2018-08-10,2018-08-07,2018-08-09,1294,"cdu",31,401.14,"fed"
"10748","fgw",2018-08-10,2018-08-07,2018-08-09,1294,"spd",18,232.92,"fed"
"10749","fgw",2018-08-10,2018-08-07,2018-08-09,1294,"greens",15,194.1,"fed"
"10750","fgw",2018-08-10,2018-08-07,2018-08-09,1294,"fdp",8,103.52,"fed"
"10751","fgw",2018-08-10,2018-08-07,2018-08-09,1294,"left",9,116.46,"fed"
"10752","fgw",2018-08-10,2018-08-07,2018-08-09,1294,"afd",16,207.04,"fed"
"10753","fgw",2018-08-10,2018-08-07,2018-08-09,1294,"others",3,38.82,"fed"
"10754","fgw",2018-07-13,2018-07-09,2018-07-12,1340,"cdu",31,415.4,"fed"
"10755","fgw",2018-07-13,2018-07-09,2018-07-12,1340,"spd",18,241.2,"fed"
"10756","fgw",2018-07-13,2018-07-09,2018-07-12,1340,"greens",14,187.6,"fed"
"10757","fgw",2018-07-13,2018-07-09,2018-07-12,1340,"fdp",7,93.8,"fed"
"10758","fgw",2018-07-13,2018-07-09,2018-07-12,1340,"left",11,147.4,"fed"
"10759","fgw",2018-07-13,2018-07-09,2018-07-12,1340,"afd",15,201,"fed"
"10760","fgw",2018-07-13,2018-07-09,2018-07-12,1340,"others",4,53.6,"fed"
"10761","fgw",2018-06-29,2018-06-25,2018-06-28,1290,"cdu",32,412.8,"fed"
"10762","fgw",2018-06-29,2018-06-25,2018-06-28,1290,"spd",18,232.2,"fed"
"10763","fgw",2018-06-29,2018-06-25,2018-06-28,1290,"greens",14,180.6,"fed"
"10764","fgw",2018-06-29,2018-06-25,2018-06-28,1290,"fdp",9,116.1,"fed"
"10765","fgw",2018-06-29,2018-06-25,2018-06-28,1290,"left",10,129,"fed"
"10766","fgw",2018-06-29,2018-06-25,2018-06-28,1290,"afd",14,180.6,"fed"
"10767","fgw",2018-06-29,2018-06-25,2018-06-28,1290,"others",3,38.7,"fed"
"10768","fgw",2018-06-08,2018-06-05,2018-06-07,1284,"cdu",33,423.72,"fed"
"10769","fgw",2018-06-08,2018-06-05,2018-06-07,1284,"spd",20,256.8,"fed"
"10770","fgw",2018-06-08,2018-06-05,2018-06-07,1284,"greens",13,166.92,"fed"
"10771","fgw",2018-06-08,2018-06-05,2018-06-07,1284,"fdp",8,102.72,"fed"
"10772","fgw",2018-06-08,2018-06-05,2018-06-07,1284,"left",10,128.4,"fed"
"10773","fgw",2018-06-08,2018-06-05,2018-06-07,1284,"afd",13,166.92,"fed"
"10774","fgw",2018-06-08,2018-06-05,2018-06-07,1284,"others",3,38.52,"fed"
"10775","fgw",2018-05-18,2018-05-15,2018-05-17,1200,"cdu",34,408,"fed"
"10776","fgw",2018-05-18,2018-05-15,2018-05-17,1200,"spd",20,240,"fed"
"10777","fgw",2018-05-18,2018-05-15,2018-05-17,1200,"greens",12,144,"fed"
"10778","fgw",2018-05-18,2018-05-15,2018-05-17,1200,"fdp",8,96,"fed"
"10779","fgw",2018-05-18,2018-05-15,2018-05-17,1200,"left",9,108,"fed"
"10780","fgw",2018-05-18,2018-05-15,2018-05-17,1200,"afd",14,168,"fed"
"10781","fgw",2018-05-18,2018-05-15,2018-05-17,1200,"others",3,36,"fed"
"10782","fgw",2018-04-27,2018-04-24,2018-04-26,1285,"cdu",34,436.9,"fed"
"10783","fgw",2018-04-27,2018-04-24,2018-04-26,1285,"spd",20,257,"fed"
"10784","fgw",2018-04-27,2018-04-24,2018-04-26,1285,"greens",13,167.05,"fed"
"10785","fgw",2018-04-27,2018-04-24,2018-04-26,1285,"fdp",7,89.95,"fed"
"10786","fgw",2018-04-27,2018-04-24,2018-04-26,1285,"left",10,128.5,"fed"
"10787","fgw",2018-04-27,2018-04-24,2018-04-26,1285,"afd",13,167.05,"fed"
"10788","fgw",2018-04-27,2018-04-24,2018-04-26,1285,"others",3,38.55,"fed"
"10789","fgw",2018-04-13,2018-04-10,2018-04-12,1159,"cdu",33,382.47,"fed"
"10790","fgw",2018-04-13,2018-04-10,2018-04-12,1159,"spd",19,220.21,"fed"
"10791","fgw",2018-04-13,2018-04-10,2018-04-12,1159,"greens",14,162.26,"fed"
"10792","fgw",2018-04-13,2018-04-10,2018-04-12,1159,"fdp",8,92.72,"fed"
"10793","fgw",2018-04-13,2018-04-10,2018-04-12,1159,"left",9,104.31,"fed"
"10794","fgw",2018-04-13,2018-04-10,2018-04-12,1159,"afd",13,150.67,"fed"
"10795","fgw",2018-04-13,2018-04-10,2018-04-12,1159,"others",4,46.36,"fed"
"10796","fgw",2018-03-16,2018-03-13,2018-03-15,1214,"cdu",32,388.48,"fed"
"10797","fgw",2018-03-16,2018-03-13,2018-03-15,1214,"spd",19,230.66,"fed"
"10798","fgw",2018-03-16,2018-03-13,2018-03-15,1214,"greens",12,145.68,"fed"
"10799","fgw",2018-03-16,2018-03-13,2018-03-15,1214,"fdp",9,109.26,"fed"
"10800","fgw",2018-03-16,2018-03-13,2018-03-15,1214,"left",11,133.54,"fed"
"10801","fgw",2018-03-16,2018-03-13,2018-03-15,1214,"afd",13,157.82,"fed"
"10802","fgw",2018-03-16,2018-03-13,2018-03-15,1214,"others",4,48.56,"fed"
"10803","fgw",2018-02-23,2018-02-20,2018-02-22,1360,"cdu",33,448.8,"fed"
"10804","fgw",2018-02-23,2018-02-20,2018-02-22,1360,"spd",17,231.2,"fed"
"10805","fgw",2018-02-23,2018-02-20,2018-02-22,1360,"greens",12,163.2,"fed"
"10806","fgw",2018-02-23,2018-02-20,2018-02-22,1360,"fdp",8,108.8,"fed"
"10807","fgw",2018-02-23,2018-02-20,2018-02-22,1360,"left",11,149.6,"fed"
"10808","fgw",2018-02-23,2018-02-20,2018-02-22,1360,"afd",14,190.4,"fed"
"10809","fgw",2018-02-23,2018-02-20,2018-02-22,1360,"others",5,68,"fed"
"10810","fgw",2018-02-02,2018-01-30,2018-02-01,1302,"cdu",31,403.62,"fed"
"10811","fgw",2018-02-02,2018-01-30,2018-02-01,1302,"spd",19,247.38,"fed"
"10812","fgw",2018-02-02,2018-01-30,2018-02-01,1302,"greens",14,182.28,"fed"
"10813","fgw",2018-02-02,2018-01-30,2018-02-01,1302,"fdp",7,91.14,"fed"
"10814","fgw",2018-02-02,2018-01-30,2018-02-01,1302,"left",11,143.22,"fed"
"10815","fgw",2018-02-02,2018-01-30,2018-02-01,1302,"afd",14,182.28,"fed"
"10816","fgw",2018-02-02,2018-01-30,2018-02-01,1302,"others",4,52.08,"fed"
"10817","fgw",2018-01-19,2018-01-16,2018-01-18,1332,"cdu",33,439.56,"fed"
"10818","fgw",2018-01-19,2018-01-16,2018-01-18,1332,"spd",20,266.4,"fed"
"10819","fgw",2018-01-19,2018-01-16,2018-01-18,1332,"greens",12,159.84,"fed"
"10820","fgw",2018-01-19,2018-01-16,2018-01-18,1332,"fdp",8,106.56,"fed"
"10821","fgw",2018-01-19,2018-01-16,2018-01-18,1332,"left",10,133.2,"fed"
"10822","fgw",2018-01-19,2018-01-16,2018-01-18,1332,"afd",12,159.84,"fed"
"10823","fgw",2018-01-19,2018-01-16,2018-01-18,1332,"others",5,66.6,"fed"
"10824","fgw",2017-12-08,2017-12-05,2017-12-07,1353,"cdu",32,432.96,"fed"
"10825","fgw",2017-12-08,2017-12-05,2017-12-07,1353,"spd",23,311.19,"fed"
"10826","fgw",2017-12-08,2017-12-05,2017-12-07,1353,"greens",12,162.36,"fed"
"10827","fgw",2017-12-08,2017-12-05,2017-12-07,1353,"fdp",8,108.24,"fed"
"10828","fgw",2017-12-08,2017-12-05,2017-12-07,1353,"left",9,121.77,"fed"
"10829","fgw",2017-12-08,2017-12-05,2017-12-07,1353,"afd",12,162.36,"fed"
"10830","fgw",2017-12-08,2017-12-05,2017-12-07,1353,"others",4,54.12,"fed"
"10831","fgw",2017-11-17,2017-11-14,2017-11-16,1303,"cdu",33,429.99,"fed"
"10832","fgw",2017-11-17,2017-11-14,2017-11-16,1303,"spd",21,273.63,"fed"
"10833","fgw",2017-11-17,2017-11-14,2017-11-16,1303,"greens",12,156.36,"fed"
"10834","fgw",2017-11-17,2017-11-14,2017-11-16,1303,"fdp",10,130.3,"fed"
"10835","fgw",2017-11-17,2017-11-14,2017-11-16,1303,"left",9,117.27,"fed"
"10836","fgw",2017-11-17,2017-11-14,2017-11-16,1303,"afd",11,143.33,"fed"
"10837","fgw",2017-11-17,2017-11-14,2017-11-16,1303,"others",4,52.12,"fed"
"10838","fgw",2017-10-27,2017-10-24,2017-10-26,1325,"cdu",33,437.25,"fed"
"10839","fgw",2017-10-27,2017-10-24,2017-10-26,1325,"spd",21,278.25,"fed"
"10840","fgw",2017-10-27,2017-10-24,2017-10-26,1325,"greens",11,145.75,"fed"
"10841","fgw",2017-10-27,2017-10-24,2017-10-26,1325,"fdp",10,132.5,"fed"
"10842","fgw",2017-10-27,2017-10-24,2017-10-26,1325,"left",9,119.25,"fed"
"10843","fgw",2017-10-27,2017-10-24,2017-10-26,1325,"afd",12,159,"fed"
"10844","fgw",2017-10-27,2017-10-24,2017-10-26,1325,"others",4,53,"fed"
"10845","fgw",2017-10-13,2017-10-10,2017-10-12,1180,"cdu",31,365.8,"fed"
"10846","fgw",2017-10-13,2017-10-10,2017-10-12,1180,"spd",21,247.8,"fed"
"10847","fgw",2017-10-13,2017-10-10,2017-10-12,1180,"greens",11,129.8,"fed"
"10848","fgw",2017-10-13,2017-10-10,2017-10-12,1180,"fdp",11,129.8,"fed"
"10849","fgw",2017-10-13,2017-10-10,2017-10-12,1180,"left",10,118,"fed"
"10850","fgw",2017-10-13,2017-10-10,2017-10-12,1180,"afd",12,141.6,"fed"
"10851","fgw",2017-10-13,2017-10-10,2017-10-12,1180,"others",4,47.2,"fed"
"10852","fgw",2017-09-29,2017-09-26,2017-09-28,1425,"cdu",32,456,"fed"
"10853","fgw",2017-09-29,2017-09-26,2017-09-28,1425,"spd",21,299.25,"fed"
"10854","fgw",2017-09-29,2017-09-26,2017-09-28,1425,"greens",11,156.75,"fed"
"10855","fgw",2017-09-29,2017-09-26,2017-09-28,1425,"fdp",10,142.5,"fed"
"10856","fgw",2017-09-29,2017-09-26,2017-09-28,1425,"left",10,142.5,"fed"
"10857","fgw",2017-09-29,2017-09-26,2017-09-28,1425,"afd",12,171,"fed"
"10858","fgw",2017-09-29,2017-09-26,2017-09-28,1425,"others",4,57,"fed"
"10859","gms",2022-07-27,2022-07-20,2022-07-25,1005,"cdu",27,271.35,"fed"
"10860","gms",2022-07-27,2022-07-20,2022-07-25,1005,"spd",18,180.9,"fed"
"10861","gms",2022-07-27,2022-07-20,2022-07-25,1005,"greens",23,231.15,"fed"
"10862","gms",2022-07-27,2022-07-20,2022-07-25,1005,"fdp",9,90.45,"fed"
"10863","gms",2022-07-27,2022-07-20,2022-07-25,1005,"left",5,50.25,"fed"
"10864","gms",2022-07-27,2022-07-20,2022-07-25,1005,"afd",10,100.5,"fed"
"10865","gms",2022-07-27,2022-07-20,2022-07-25,1005,"others",8,80.4,"fed"
"10866","gms",2022-06-21,2022-06-15,2022-06-20,1003,"cdu",29,290.87,"fed"
"10867","gms",2022-06-21,2022-06-15,2022-06-20,1003,"spd",21,210.63,"fed"
"10868","gms",2022-06-21,2022-06-15,2022-06-20,1003,"greens",21,210.63,"fed"
"10869","gms",2022-06-21,2022-06-15,2022-06-20,1003,"fdp",8,80.24,"fed"
"10870","gms",2022-06-21,2022-06-15,2022-06-20,1003,"left",4,40.12,"fed"
"10871","gms",2022-06-21,2022-06-15,2022-06-20,1003,"afd",8,80.24,"fed"
"10872","gms",2022-06-21,2022-06-15,2022-06-20,1003,"others",9,90.27,"fed"
"10873","gms",2022-05-31,2022-05-25,2022-05-30,1005,"cdu",30,301.5,"fed"
"10874","gms",2022-05-31,2022-05-25,2022-05-30,1005,"spd",22,221.1,"fed"
"10875","gms",2022-05-31,2022-05-25,2022-05-30,1005,"greens",20,201,"fed"
"10876","gms",2022-05-31,2022-05-25,2022-05-30,1005,"fdp",8,80.4,"fed"
"10877","gms",2022-05-31,2022-05-25,2022-05-30,1005,"left",4,40.2,"fed"
"10878","gms",2022-05-31,2022-05-25,2022-05-30,1005,"afd",7,70.35,"fed"
"10879","gms",2022-05-31,2022-05-25,2022-05-30,1005,"others",9,90.45,"fed"
"10880","gms",2022-04-26,2022-04-20,2022-04-25,1003,"cdu",26,260.78,"fed"
"10881","gms",2022-04-26,2022-04-20,2022-04-25,1003,"spd",26,260.78,"fed"
"10882","gms",2022-04-26,2022-04-20,2022-04-25,1003,"greens",18,180.54,"fed"
"10883","gms",2022-04-26,2022-04-20,2022-04-25,1003,"fdp",8,80.24,"fed"
"10884","gms",2022-04-26,2022-04-20,2022-04-25,1003,"left",4,40.12,"fed"
"10885","gms",2022-04-26,2022-04-20,2022-04-25,1003,"afd",9,90.27,"fed"
"10886","gms",2022-04-26,2022-04-20,2022-04-25,1003,"others",9,90.27,"fed"
"10887","gms",2022-03-01,2022-02-23,2022-02-26,1005,"cdu",27,271.35,"fed"
